,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
655,2,2.8903717578961645,3,2,8.365672383774996,1,5,4,1,1,3,4,3.6888794541139363,3,2,1,4,2,2,2,0
656,2,2.8903717578961645,4,3,7.126890808898808,1,3,4,4,1,2,3,3.4965075614664802,3,2,1,3,2,1,2,0
657,4,2.70805020110221,2,6,8.438799123988225,2,3,3,3,1,2,2,3.6888794541139363,3,2,1,4,2,2,2,0
658,2,3.4011973816621555,4,2,9.034318927730707,1,4,2,3,1,2,2,3.8918202981106265,3,2,1,3,2,1,2,0
659,1,3.1780538303479458,3,3,6.931471805599453,1,2,4,4,1,4,1,3.871201010907891,2,2,1,3,2,1,2,0
660,2,1.791759469228055,1,6,6.07073772800249,4,2,4,2,1,2,2,3.1780538303479458,1,1,1,3,1,1,2,0
661,1,2.4849066497880004,1,3,7.67275789664251,1,3,4,1,1,1,4,3.367295829986474,3,3,1,3,2,1,2,0
662,4,3.1780538303479458,2,3,7.781973234434385,3,5,3,3,1,2,3,3.5553480614894135,1,2,2,3,2,2,2,0
663,2,1.791759469228055,1,0,6.836259277277067,2,2,1,2,1,1,2,3.4657359027997265,2,2,1,2,2,1,2,0
664,2,2.70805020110221,3,5,7.321188556739478,4,3,3,4,1,3,2,4.110873864173311,2,2,2,3,2,1,2,0
665,2,3.1780538303479458,0,9,8.352554369474591,1,3,1,3,1,4,1,3.58351893845611,3,2,3,2,2,2,2,0
666,2,3.1780538303479458,4,2,8.462948176563842,1,2,2,2,1,4,3,3.2188758248682006,1,2,1,2,2,1,2,0
667,2,2.70805020110221,0,0,7.48324441607385,1,2,2,2,1,1,1,3.258096538021482,3,1,2,1,2,1,2,0
668,2,3.58351893845611,0,9,7.577121930876679,1,5,4,3,1,4,4,4.110873864173311,3,3,1,4,2,2,2,0
669,3,3.044522437723423,4,6,7.7488913372555315,1,2,2,1,1,1,3,3.4965075614664802,3,1,1,3,2,1,2,0
670,3,3.1780538303479458,2,0,6.853299093186078,1,4,4,3,1,3,4,3.6375861597263857,1,3,1,3,1,1,2,0
671,1,3.1780538303479458,2,0,7.158513997329321,5,4,4,2,1,4,4,3.4657359027997265,3,1,1,3,2,1,2,0
672,1,3.1780538303479458,2,0,7.223295679562314,5,3,4,2,1,4,1,3.2188758248682006,3,1,1,3,2,1,2,0
673,2,2.8903717578961645,2,0,6.948897222313312,5,3,4,2,1,2,2,3.4965075614664802,3,2,1,3,2,1,2,0
674,1,2.4849066497880004,2,0,6.802394763324311,5,3,4,4,1,2,3,3.1354942159291497,3,2,1,3,2,1,2,0
675,1,3.1780538303479458,2,0,7.095893221097532,1,2,4,2,1,4,2,3.1780538303479458,3,1,1,3,2,1,2,0
676,2,2.8903717578961645,0,0,7.731053144007127,2,2,3,2,1,3,3,3.332204510175204,3,2,2,3,2,1,2,0
677,1,4.0943445622221,3,9,8.829958044235482,1,5,3,3,1,4,4,4.143134726391533,3,2,2,3,2,2,2,0
678,1,3.1780538303479458,2,2,8.11522197256233,1,5,4,3,1,2,2,3.6635616461296463,3,1,1,4,2,2,2,0
679,1,1.791759469228055,1,6,7.088408778675395,1,5,4,2,1,4,4,3.5553480614894135,3,3,1,3,2,1,2,0
680,2,3.871201010907891,2,9,9.659630959624376,1,3,2,3,1,2,3,3.1354942159291497,3,2,1,3,2,2,2,0
681,4,2.8903717578961645,2,5,7.57198844937744,1,2,4,2,1,4,1,3.1354942159291497,3,2,1,3,2,1,2,0
682,1,2.8903717578961645,2,3,8.06777619577889,1,3,2,2,1,2,1,3.1780538303479458,3,2,1,3,2,1,2,0
683,1,2.4849066497880004,2,0,6.63200177739563,1,4,4,3,1,2,1,3.258096538021482,3,2,1,3,2,1,2,0
684,4,2.1972245773362196,2,2,7.590852123688581,1,2,2,2,2,2,3,2.9444389791664403,3,1,2,3,2,1,2,0
685,2,3.871201010907891,2,3,9.302098797215724,4,4,1,3,2,2,4,3.295836866004329,1,2,2,3,2,2,2,0
686,1,3.58351893845611,3,6,8.837390855544697,1,3,4,3,1,3,2,3.367295829986474,2,2,1,3,2,2,2,0
687,1,3.044522437723423,2,3,7.51479976048867,1,3,3,2,1,2,1,3.2188758248682006,3,2,2,3,2,2,2,0
688,1,3.1780538303479458,3,3,7.413970290190444,1,2,4,2,1,2,3,3.367295829986474,3,1,1,2,2,2,2,0
689,2,1.791759469228055,3,0,7.097548850614793,1,1,4,3,1,4,2,3.8501476017100584,3,2,1,4,2,2,2,0
690,2,3.871201010907891,0,9,8.254268770090183,2,4,4,3,1,4,4,3.5263605246161616,3,3,1,2,1,1,2,0
691,1,2.4849066497880004,4,0,8.48528964240323,1,5,3,3,2,4,2,3.7612001156935624,3,1,2,3,2,2,2,0
692,2,2.4849066497880004,2,5,6.459904454377535,1,3,4,3,1,2,3,3.4011973816621555,3,2,1,3,2,1,2,0
693,2,3.871201010907891,2,3,8.691314551644853,1,3,2,2,1,2,1,3.091042453358316,3,2,1,3,2,1,2,0
694,2,3.58351893845611,0,3,8.24380842366528,1,3,4,2,1,1,3,3.7376696182833684,3,2,1,3,2,2,2,0
695,4,3.58351893845611,3,3,8.40357646462927,1,3,4,3,1,2,3,3.258096538021482,3,2,2,4,2,2,2,0
696,4,1.791759469228055,2,2,8.436200032206706,1,2,1,2,1,4,2,3.4657359027997265,3,2,1,3,2,1,2,0
697,4,2.8903717578961645,1,0,8.77307495131822,1,5,2,3,1,4,4,3.6635616461296463,1,2,2,4,1,2,2,0
698,1,3.58351893845611,2,6,7.589335823170617,5,5,4,3,1,4,4,3.6888794541139363,3,2,1,4,2,2,2,0
699,2,2.8903717578961645,4,2,7.564238475170491,1,2,2,3,1,2,1,3.4339872044851463,3,2,2,2,2,1,2,0
700,2,3.1780538303479458,4,10,9.387481868728596,1,3,2,3,2,3,3,3.6635616461296463,3,2,2,4,1,2,2,0
701,2,3.295836866004329,4,3,7.832014180505469,3,3,4,3,1,2,2,3.1354942159291497,3,2,2,2,2,1,2,0
702,2,3.4011973816621555,3,3,7.5595594960077,2,2,4,3,1,3,4,3.4011973816621555,2,2,2,4,2,1,2,0
703,2,4.0943445622221,1,10,9.601165503344832,2,5,3,2,1,4,4,4.0943445622221,1,3,2,4,2,2,2,0
704,2,3.58351893845611,2,3,7.890208213109961,2,3,4,2,2,4,4,3.912023005428146,3,3,1,3,2,1,2,0
705,2,3.58351893845611,2,6,9.442404020664952,2,3,1,3,1,4,4,3.8501476017100584,3,3,1,3,1,2,2,0
706,2,3.1780538303479458,4,9,7.5678626054638825,1,5,4,1,1,4,1,3.4339872044851463,3,2,2,3,2,2,2,0
707,4,2.8903717578961645,2,2,7.334981878871814,1,2,4,4,2,1,2,3.7612001156935624,3,2,1,2,1,1,2,0
708,1,3.7376696182833684,2,3,8.285261134068948,1,2,4,3,1,3,3,3.5263605246161616,3,2,1,3,2,1,2,0
709,4,3.871201010907891,2,9,8.272315147956022,5,3,4,1,1,2,1,3.6375861597263857,1,2,1,3,2,1,2,0
710,1,3.871201010907891,2,9,8.36822903827628,1,2,3,2,1,4,2,3.1780538303479458,3,1,1,3,2,1,2,0
711,2,2.4849066497880004,2,3,7.335633981927201,1,2,1,4,1,1,1,3.1354942159291497,3,1,1,3,2,1,2,0
712,2,3.58351893845611,2,1,9.14825217966276,1,2,1,4,1,4,3,3.332204510175204,3,1,1,4,2,2,2,0
713,2,2.4849066497880004,2,2,6.85751406254539,2,2,4,2,1,4,3,3.295836866004329,1,1,4,3,2,1,2,0
714,4,2.8903717578961645,2,3,6.07073772800249,1,1,3,2,2,4,1,3.091042453358316,3,1,1,3,2,1,2,0
715,2,3.1780538303479458,1,6,7.515889085215125,1,4,4,2,1,4,4,3.5263605246161616,1,3,1,2,2,1,2,0
716,2,3.4011973816621555,4,0,8.354438940114811,1,1,4,4,1,2,3,3.332204510175204,3,2,2,4,2,1,2,0
717,2,3.4011973816621555,4,0,8.562931083090092,1,1,4,4,1,2,3,3.332204510175204,3,2,2,4,2,1,2,0
718,1,2.1972245773362196,2,3,7.2196420401307355,1,2,3,2,1,4,2,3.091042453358316,3,1,1,3,2,1,2,0
719,1,3.1780538303479458,1,10,7.213768308118642,5,5,4,3,1,3,3,3.6888794541139363,2,2,1,4,2,2,2,0
720,1,2.8903717578961645,2,2,7.813187267521416,1,1,4,3,1,1,3,3.2188758248682006,3,2,1,1,2,1,2,0
721,3,2.1972245773362196,0,3,7.198183577101943,1,2,4,3,1,2,3,3.5263605246161616,3,2,2,4,2,2,2,0
722,1,3.871201010907891,2,0,8.95712413640568,1,5,4,3,1,4,4,3.7376696182833684,1,3,1,4,2,1,2,0
723,2,2.70805020110221,1,0,7.142036574706803,2,3,2,4,1,2,2,3.2188758248682006,3,1,1,3,2,1,2,0
724,2,2.70805020110221,2,0,7.875119281040293,2,3,2,2,1,4,3,3.332204510175204,3,1,2,3,2,2,2,0
725,2,3.871201010907891,2,0,8.788745881938135,2,4,3,3,1,2,2,3.1780538303479458,3,2,1,3,2,1,2,0
726,1,3.1780538303479458,2,0,8.046549357283078,1,2,4,2,1,1,2,3.295836866004329,3,2,1,3,2,1,2,0
727,1,3.1780538303479458,2,3,7.79934339821592,1,2,4,2,1,4,1,3.5553480614894135,3,2,1,3,2,2,2,0
728,2,3.58351893845611,2,2,9.108750516214549,2,2,4,3,2,1,4,3.367295829986474,3,1,1,4,2,2,2,0
729,2,4.0943445622221,2,0,9.54873932271967,1,4,4,3,1,2,4,3.295836866004329,3,2,1,4,2,2,2,0
730,1,3.58351893845611,4,1,9.172534657240284,1,4,4,3,1,4,3,3.1780538303479458,3,2,2,3,2,2,2,0
731,2,2.4849066497880004,2,3,7.302496423727326,5,3,2,4,1,1,1,3.2188758248682006,3,2,1,3,2,2,2,0
732,2,2.8903717578961645,2,1,9.470856776355195,1,1,3,2,1,4,4,3.6375861597263857,3,3,1,4,2,2,2,0
733,4,3.044522437723423,3,9,7.855544677915663,3,2,4,3,1,2,1,3.713572066704308,1,2,1,2,1,1,2,0
734,4,3.295836866004329,2,0,7.851661177889265,1,3,3,2,1,3,1,3.044522437723423,3,1,1,3,2,1,2,0
735,4,2.302585092994046,2,0,7.1770187659099,5,3,4,3,3,4,2,3.295836866004329,3,2,1,2,2,1,2,0
736,2,3.58351893845611,3,0,7.707512194600341,1,5,4,3,1,4,4,4.04305126783455,1,3,2,3,2,2,2,0
737,1,2.8903717578961645,2,2,8.331586243630754,1,3,2,3,2,3,3,3.7376696182833684,3,2,1,3,2,1,2,0
738,1,2.8903717578961645,0,2,8.043663352393944,1,2,1,2,1,4,2,3.258096538021482,3,1,1,3,2,1,2,0
739,1,2.8903717578961645,1,2,7.347943823148687,1,3,4,3,1,3,3,3.784189633918261,1,2,1,3,2,1,2,0
740,1,3.4011973816621555,2,2,7.785720896534624,1,4,4,2,1,4,1,3.1354942159291497,3,1,1,3,2,1,2,0
741,1,3.1780538303479458,3,0,7.195187320178709,1,1,4,3,1,2,1,3.7612001156935624,3,3,2,3,1,1,2,0
742,1,3.871201010907891,0,2,8.870522545103873,1,3,3,3,1,4,4,3.970291913552122,3,3,2,3,1,1,2,0
743,1,3.1780538303479458,3,0,8.490849216076635,1,3,3,3,1,4,4,3.970291913552122,3,3,2,3,1,1,2,0
744,1,3.1780538303479458,0,2,8.32117830749028,1,5,3,3,1,4,4,3.1354942159291497,1,1,2,3,1,1,2,0
745,1,3.871201010907891,0,1,8.434897948689407,1,5,3,3,1,4,4,3.1780538303479458,3,3,2,3,1,1,2,0
746,1,3.871201010907891,4,1,8.753213480544126,1,5,4,3,1,4,4,3.828641396489095,3,3,2,3,2,2,2,0
747,1,3.1780538303479458,1,2,8.17526610411206,1,4,3,3,1,4,3,3.295836866004329,1,2,1,3,2,1,2,0
748,1,2.4849066497880004,1,0,6.546785410760524,1,2,4,3,1,2,3,3.828641396489095,1,2,2,3,2,2,2,0
749,1,3.044522437723423,3,6,8.135639903354386,1,2,2,3,1,1,2,3.258096538021482,2,2,2,3,2,1,2,0
750,1,2.8903717578961645,2,2,7.620214770574455,1,3,1,2,1,4,1,2.995732273553991,3,1,1,3,2,1,2,0
751,1,3.1780538303479458,1,9,8.058643712215618,1,3,4,3,1,2,2,3.4339872044851463,1,1,1,3,2,2,2,0
752,2,3.871201010907891,0,9,9.57644075656207,1,3,2,3,1,2,3,3.2188758248682006,2,2,1,3,2,2,2,0
753,2,2.8903717578961645,4,0,6.962243464266207,1,5,3,3,3,3,1,3.4011973816621555,3,2,2,3,2,1,2,0
754,1,2.4849066497880004,2,0,7.149916836132109,1,2,3,2,1,1,1,3.6109179126442243,1,2,1,2,2,1,2,0
755,2,2.4849066497880004,2,0,7.109062135687172,1,5,1,1,1,1,1,3.828641396489095,3,1,2,3,2,1,2,0
756,1,2.995732273553991,4,0,7.711996507047669,1,3,4,4,3,2,2,3.4965075614664802,1,1,2,3,2,1,1,0
757,2,2.1972245773362196,2,2,6.8658910748834385,1,3,1,2,1,2,3,3.367295829986474,1,2,1,3,2,1,2,0
758,2,2.8903717578961645,4,0,6.784457062637643,1,5,4,3,1,4,3,3.58351893845611,3,2,1,3,1,2,2,0
759,2,3.1780538303479458,2,0,7.1276936993473985,1,2,4,3,1,2,1,3.1354942159291497,1,2,1,2,2,1,2,0
760,4,3.871201010907891,4,0,9.222960403332285,3,3,2,3,1,2,4,3.784189633918261,3,3,1,3,2,1,2,0
761,2,2.4849066497880004,2,0,6.78897174299217,1,5,4,3,1,4,3,3.713572066704308,1,2,1,2,1,1,2,0
762,4,2.4849066497880004,2,6,6.577861357721047,1,5,4,3,1,4,3,3.713572066704308,1,2,1,2,1,1,2,0
763,2,3.58351893845611,2,0,9.424564261115739,5,3,1,3,1,4,4,3.6109179126442243,1,3,1,3,2,2,2,0
764,1,2.4849066497880004,2,3,6.5638555265321274,1,5,4,3,1,4,1,4.04305126783455,3,2,1,2,2,1,2,0
765,2,2.70805020110221,1,0,8.83200393125627,2,1,1,3,1,2,2,3.5263605246161616,2,2,1,4,1,2,2,0
766,4,2.302585092994046,2,2,7.700747794511798,1,3,2,3,1,2,1,3.2188758248682006,3,1,1,2,2,1,2,0
767,1,2.8903717578961645,1,0,7.273786317844895,1,4,4,3,1,4,4,3.4657359027997265,1,3,2,2,1,1,2,0
768,3,2.4849066497880004,4,0,6.844815479208263,3,4,4,4,1,2,1,3.332204510175204,3,2,3,3,2,2,2,0
769,2,3.044522437723423,2,9,7.080026499922591,1,5,2,2,1,4,2,3.6635616461296463,3,2,1,3,1,1,2,0
770,3,2.4849066497880004,1,9,6.411818267709897,1,2,4,2,1,1,1,3.258096538021482,1,2,1,1,2,1,2,0
771,1,2.8903717578961645,4,5,7.081708586105575,1,1,2,2,1,4,4,4.007333185232471,3,3,3,1,1,1,2,0
772,2,3.044522437723423,2,9,7.925518979786926,2,5,4,1,1,2,3,4.110873864173311,3,1,2,2,2,1,2,0
773,2,3.1780538303479458,2,3,8.036573409707312,2,2,3,4,1,2,3,3.091042453358316,3,1,1,3,2,2,2,0
774,2,2.4849066497880004,2,3,7.193685818395112,1,2,2,3,1,1,3,3.091042453358316,3,2,1,3,2,1,2,0
775,2,3.9889840465642745,0,9,9.676900579444158,1,2,3,3,1,4,4,4.060443010546419,3,1,1,3,2,2,2,0
776,2,2.70805020110221,2,3,6.687108607866515,1,5,4,3,1,3,3,3.6109179126442243,3,2,1,3,1,1,2,0
777,4,3.1780538303479458,3,9,9.065083359319043,1,2,2,3,1,2,3,3.295836866004329,1,2,2,3,2,2,2,0
778,1,2.8903717578961645,2,3,7.20414929203594,1,3,4,4,1,3,1,3.258096538021482,3,2,1,3,2,1,2,0
779,1,3.044522437723423,1,0,7.4067107301776405,5,3,4,3,1,2,2,3.6888794541139363,1,2,2,2,1,1,2,0
780,3,2.8903717578961645,2,3,7.649692623711514,1,3,4,3,2,2,1,3.6109179126442243,3,2,1,3,2,1,2,0
781,1,1.791759469228055,2,6,6.104793232414985,1,2,4,2,1,4,2,3.1354942159291497,3,2,1,3,2,1,2,0
782,1,3.4011973816621555,2,5,9.392495248213038,1,2,1,1,1,1,4,3.5263605246161616,1,2,1,2,2,2,2,0
783,2,3.871201010907891,0,10,9.82140944150052,1,3,1,2,1,2,2,3.4657359027997265,1,2,1,4,2,2,1,0
784,2,2.4849066497880004,2,2,7.923710333969238,5,5,1,2,1,2,2,3.2188758248682006,3,2,1,3,2,2,2,0
785,1,2.4849066497880004,2,1,8.12740456269308,1,5,3,3,1,4,4,3.5553480614894135,3,3,1,3,2,2,2,0
786,2,3.1780538303479458,2,3,7.620214770574455,1,2,1,4,1,1,2,3.091042453358316,3,2,1,3,2,2,2,0
787,1,2.8903717578961645,2,3,7.540090320145325,1,3,4,2,1,4,3,3.2188758248682006,1,1,2,3,2,1,2,0
788,4,2.4849066497880004,4,9,7.73718007783463,1,1,4,3,1,2,3,3.7376696182833684,2,2,2,4,2,2,2,0
789,1,2.6390573296152584,2,0,9.102532419341877,1,5,1,1,1,4,2,3.8066624897703196,3,2,1,4,2,2,1,0
790,1,2.4849066497880004,2,3,6.513230110912307,2,4,4,4,1,1,2,2.995732273553991,3,2,1,3,2,1,2,0
791,2,3.1780538303479458,2,0,7.907651594711089,1,3,3,2,1,4,2,2.995732273553991,3,1,1,2,2,2,2,0
792,1,2.8903717578961645,2,6,6.620073206530356,1,1,4,2,1,1,1,3.295836866004329,3,2,1,1,2,1,2,0
793,2,3.1780538303479458,2,1,9.439784035838873,1,5,4,2,1,2,4,3.784189633918261,3,3,1,4,2,2,2,0
794,1,2.8903717578961645,2,1,8.924123891686012,5,5,1,3,1,4,2,3.9318256327243257,3,3,1,3,1,2,2,0
795,1,2.8903717578961645,4,0,8.285513309079741,1,5,1,2,1,4,1,3.4965075614664802,1,1,3,3,2,2,2,0
796,1,2.4849066497880004,0,3,8.73214326770192,1,3,4,3,1,2,2,3.332204510175204,3,1,2,3,2,2,2,0
797,4,3.044522437723423,4,0,9.447781227991216,5,5,4,3,1,4,4,3.4011973816621555,3,3,1,4,2,2,2,0
798,2,2.4849066497880004,2,3,8.774622220696997,5,1,2,3,1,1,4,3.9512437185814275,3,2,1,4,2,2,2,0
799,1,3.4011973816621555,2,2,8.756210091886738,5,5,4,3,1,4,2,3.4339872044851463,3,2,1,3,2,1,2,0
